label	title	h2	content
science	Report slams 'high flying' UN environment chief	Missing reports	"The head of the UN body that leads on sustainability and green issues has been criticised for extensive and expensive air travel.A draft internal audit, obtained by the Guardian and seen by the BBC, says that Erik Solheim's actions risked the reputation of UN Environment.The report says he incurred costs of $488,518 (£373,557) while travelling for 529 out of 668 days.There was ""no oversight or accountability"" to monitor this travel.Mr Solheim says he has paid back the money where ""instances of oversight"" occurred.The audit was carried out by the UN's Office of Internal Oversight Services (OIOS).Across UN Environment, around $58m was spent on travel in the two years up to 2018.OIOS points out that the amount of money UN Environment spends on travel essentially doubled over the three years between 2014 and 2017.While all UN staff are expected to complete ""mission reports"" within two weeks of travel, OIOS found that these were often missing.When they requested reports for 596 trips undertaken by 32 managers and staff, 210 mission reports were not provided, while around 200 others were only completed after the request was made.The report is particularly critical of the travel undertaken by Mr Solheim, UN Environment executive director since 2016 and former Norwegian environment minister.According to OIOS Mr Solheim's leave and travel were approved by a member of his office who reported directly to him, in contravention of UN rules.The report says that Mr Solheim travelled extensively across the continents, making several trips and stops in Paris as well as Norway. On one occasion, ""he made an eight-hour trip from Washington DC for a weekend in Paris, before taking another flight to New York city.""The draft audit says the senior management at UN Environment ""fostered an organisational culture that defied established internal control systems"".After one request by a UN official for more information about a trip to his home country, the report says that Mr Solheim responded: ""We cannot accept this question on holiday vs job. Please tell UN Nairobi it is totally irrelevant..we are not any longer living in the industrial age and they must stop treating me as if I am a 07 to 16 factory worker...the other side of this coin is that they must stop asking this stupid question"".The pattern of travel among senior management, said the auditors, was contrary to the ethos of carbon emission reduction. The report highlighted the former UN Secretary General's statement that ""what we demand of others, we must do ourselves.""Environmentalists in Norway said the audit the report was ""ironic and sad"".""I strongly believe even UN bodies, as well as everyone else, should be aware of their environmental impact and have policies and routines to reduce them,"" said Truls Gulowsen, from Greenpeace.""Solheim has been a very visible UN Environment leader, which is good and clearly warrants travel, but this volume and attitude towards environmental footprints does not set a positive example.""In a statement, Mr Solheim said he wasn't able to comment in detail on the audit as it was a confidential process, but that he had paid back any money owed.""The Office of Internal Oversight Services earlier this year investigated all my travels in great detail and found three instances of oversight out of all of them. The money was refunded immediately. If any other mistakes are found, we will immediately correct them.""Where questions have been raised about the authorisation of my travel it should be noted that we have immediately put new procedures in place whereby my travel is approved by the office of the Secretary General.""""Let me underscore that we will work diligently and without question to implement the auditor's recommendations in the final report, and that we welcome any audit process and external oversight that helps improve operational efficiency."""
science	Five products you didn't know were harming the environment	The contraceptive pillAvocadosPineapplesShampooAir fresheners	"Palau has become the first country to impose a widespread ban on sunscreen in order to protect its vulnerable coral reefs - but for many consumers this may be the first they have heard of the product's harmful effects.Researchers believe 10 chemical ingredients found in sunscreen are highly toxic to marine life, and can make coral more susceptible to bleaching.But sunscreen is far from the only household product having an adverse effect on the natural world.Here are five others you may not have been aware of.While the contraceptive pill may result in fewer humans inhabiting the planet - reducing the strain on natural resources - a 2016 Swedish study unearthed evidence of an unusual drawback.In her doctoral thesis at Lund University, Lina Nikoleris found the hormone ethinyl-estradiol (EE2) - a synthetic version of oestrogen found in birth control pills - was changing both the behaviour and genetics of some fish.When released into water as waste, EE2 was changing ""the genetic balance"" in fish such as salmon, trout and roach - which have more oestrogen receptors than humans.The study also found EE2 made it harder for the fish to catch food.""Previous studies have shown that the fish also develop problems with procreation,"" said Ms Nikoleris.""This can lead to the complete disappearance of an entire fish population, and consequences for entire ecosystems.""Bad news, avocado fans.Not only is your favourite breakfast component preventing you from getting on the housing ladder, it is also bad for the environment.The Water Footprint Network, which campaigns for more efficient water use, calculated that it took around 272 litres of water to grow a single avocado - with a potentially devastating effect on regions where it is grown.In 2011, an investigation by the Chilean water authority found at least 65 examples of avocado farms illegally diverting rivers and other water sources to their plantations.That, in turn, was blamed for causing droughts, forcing local villagers to choose between drinking and washing.Another UK supermarket favourite also leaves a sour taste in the mouth.The pineapple, which according to Tesco overtook the avocado as the fruit with the fastest-growing UK sales last year, is being grown at such a rate that it is having a detrimental impact on the environment in some parts of the world.In Costa Rica, one of the world's largest producers, thousands of hectares of forest have been cleared to make way for pineapples.The Costa Rican Conservationist Federation says complete forests have disappeared overnight, causing irreversible damage to the country.Pineapples are grown in vast monocultures - the intense production of only one crop - and require a large amount of pesticides, which can also be harmful for the environment.Palm oil is one of the most efficient and versatile vegetable oils on the planet - but its widespread use has led to significant deforestation.In a 2018 report, conservation group the WWF warned the conversion of tropical forests and peat land to palm oil plantations was releasing ""massive quantities of carbon dioxide, fuelling climate change, and destroying the habitat of species like orangutans"".While you may be aware of palm oil's presence in edible products such as chocolate, margarine, ice cream, bread and biscuits, fewer people know of its role in numerous household products.In shampoo, for example, palm oil is used as a form of conditioner to help maintain your hair's natural oils, which would otherwise be stripped away by chemicals.Palm oil is also found in products such as lipstick, washing detergents, hand soap and toothpaste.The dangerous levels of air pollution in the UK have been well publicised - but did you know that air fresheners could be part of the problem?A 2016 report, from the Royal College of Physicians, warned that it was not just outdoor air pollution which people needed to be wary of but also poor air quality in our homes, caused by everyday household products such as air fresheners.These often contain a chemical called limonene, which is commonly used to give a citrus smell - and is also used in food.It is not a chemical that poses a big hazard to health on its own but once released into the air it can become a problem.An experiment carried out by the BBC's Trust Me, I'm a Doctor show found that when limonene reacted with the ozone present in air, it produced formaldehyde.Everyday exposure to formaldehyde may contribute to increasing incidences of asthma and other illnesses.Links between formaldehyde and cancer were established in the 1980s, and since 2011 it's been listed as a known human carcinogen."
science	Brexit 'could damage UK environment'	Government promise	"The environment is still at risk of damage after Brexit, according to a cross-party group of 74 MPs and peers.They say personal reassurances by Environment Secretary Michael Gove are of no value without new legislation.Mr Gove has promised that the environment will be maintained or enhanced after the UK leaves the EU.The group of 74 want a new Clean Air Act. They say they fear that, following Brexit, the government will pass the buck on pollution to councils.They have outlined their concerns in a letter, which has been organised by Geraint Davies, chair of the All Party Parliamentary Group on Air Pollution.He told BBC News: “Mr Gove talks the talk very impressively. But assurances are worth nothing until they are enacted.“If there’s no deal, then the UK will be on a cliff edge in March. The government failed to meet existing standards, but it will no longer be able to be taken to court.“It could easily pass the buck to local councils to transfer responsibility to them for tackling illegal air pollution.""Mr Davies also re-iterated a demand from a joint committee of MPs reporting on air pollution. They said motor manufacturers who have cheated emissions tests should be forced to pay into a clean air fund.“VW were fined heavily in the USA,” he said. “But here, Michael Gove is saying it's better for them to invest the money designing better engines. That doesn’t wash with us.”Mr Gove will reply to the letter shortly. But a spokesperson for his department said: “We will set out new primary legislation to secure a more coherent legislative framework for action to tackle air pollution.“This will be underpinned by new England-wide powers to control major sources of air pollution plus new local powers to take action in areas with a problem.""The government has launched a consultation on our proposals to establish a new, independent, statutory body to hold government to account on environmental standards once we have left the European Union, and on a new policy statement on environmental principles to apply following EU Exit.“We are consulting as widely as possible in order to gather views on different models and options before making any final decisions.”Mr Davies is unlikely to be assuaged by this response. He told us: “We have no idea how long Mr Gove will be in the department and we don’t know if he’ll get backing for legislation. We won’t believe it until we see it.”Follow Roger on Twitter."
science	Theresa May announces new environment bill	'Very naive'	"A bill to protect the environment has been announced by the prime minister.It will set out a legal framework for the government’s promise to leave the environment in a better state over the next 25 years.It has been greeted enthusiastically by green groups who feared that the government’s promises on environmental protection had no legal backing.Environment Secretary Michael Gove said the bill would ""help to ensure Britain can be cleaner and greener"".WWF’s Tony Juniper said the announcement was “great news"".He tweeted Mrs May to say: “We look forward to working with you on making this a world-leading step, one that our children and grandchildren will thank us for, and be proud of. Let the work begin.”""Today I announced that the Government will bring forward the first Environment Bill in over 20 years. This builds on our 25 Year Environment Plan, setting out what we are doing to improve the environment for the next generation."" - PM @Theresa_May pic.twitter.com/V8Ur3TqWCXEnd of Twitter post by @10DowningStreetAmy Mount from Green Alliance described the bill as a “quite significant step forward"".She told the BBC: ""The bill will need to put new duties on the secretary of state to deliver on environmental objectives like clean air, recycling and species loss”.However, others were unimpressed.Tom Burke from the think-tank e3g said anyone who trusted the government's proposals ""must be very naive"".He added: ""This government is the one that made 21 arbitrary changes to attack and undermine renewable energy.""Craig Bennett from Friends of the Earth was also cautious.“This could be an Act that really moves forward protection of nature,"" he said. “But we don’t know what the bill will include, what will be its foundations and when it will be delivered.“The whole thing could be thrown into disarray if we get a no-deal Brexit, which will leave us out of the EU without having had the time to get new laws in place to replace EU laws.“We simply won’t have the time to replace all EU legislation on vital issues like product standards (which impose energy-saving and pollution-saving targets) and chemicals legislation.”The announcement comes as a House of Lords sub-committee has warned that the government has no plan for laws on the chemicals industry if the UK leaves the EU without a new deal.Meanwhile, on Thursday, the government is set to launch a consultation on a proposal for a controversial relaxation of laws on fracking.Follow Roger on Twitter @rharrabin"
science	Intensive farming 'least bad option' for food and environment	Fallow fields	"Intensive, high-yielding agriculture may be the best way to meet growing demand for food while conserving biodiversity, say researchers.But their study says the approach makes sense only if it is linked to more wilderness being spared the plough.Intensive farming is said to create high levels of pollution and damage the environment more than organic farming.However, this report suggests that contrary to perceptions, this is not necessarily the case.Organic groups though have rejected the report's findings.Around the world sales of organic produce have boomed over the past 20 years as consumers have bought into the idea that the approach is good not just for their health but for the good of the planet, as well.However, this study takes issue with that view.The researchers measured the environmental costs - including what they term ""externalities"", such as greenhouse gas emissions, fertiliser and water use - of producing a given amount of food on both high-yield and low-yield farms.Working with scientists in 17 organisations from around the globe, they analysed information from hundreds of investigations into four large food areas - Asian paddy rice, European wheat, Latin American beef and European dairy.While the data available is limited, the researchers concluded that many high-yield systems are less damaging to the environment and use less land.""If we are serious about keeping most of the species with which we share the planet, we are going to have to make the best use of the farmland we've already got rather than continue to expand,"" said lead author Prof Andrew Balmford, from the University of Cambridge.""And that means we are going to have to get smart about high-yield agriculture.""The authors say the world needs to reduce consumption of beef and other high-impact foodstuffs if we are to have a sustainable future - but they believe their study shows that producing these materials with less land may be the best way of making space for nature and may also have fewer environmental costs than lower-yielding systems.""We are certainly not pro conventional agriculture business as usual,"" said Prof Balmford. ""'We're just pro looking at the numbers, and the numbers tell us that most biodiversity can't survive on any sort of farm.""When it comes to organic dairy farming in Europe, the researchers found that for the production of the same volume of milk, organic systems took up twice as much land and caused at least one-third more soil loss than conventional dairy farming.""Across all dairy systems we find that higher milk yield per unit of land generally leads to greater biological and economic efficiency of production,"" said co-author Prof Phil Garnsworthy, from the University of Nottingham,""Dairy farmers should welcome the news that more efficient systems have lower environmental impact.""One key element of this report is the link between intensive farming and leaving more land for wilderness.The authors say there are various mechanisms that can be put in place to encourage farmers to take land out of production and reward them for the ""public good"" element that their lands provide, such as stemming the flow of floodwater, or absorbing carbon dioxide.Environment Secretary Michael Gove has made this idea a key element of his proposed reforms for agriculture funding in the UK in the wake of Brexit.Prof Balmford supports the approach.""Land owners do produce very significant public goods that the market doesn't reward them for. Using some of the subsidy to do that offers considerable promise.""Organic group though are not impressed with the study's conclusions. They argue that the world produces enough food already and that the issues with feeding populations are economic and political, not agricultural.""When the environmental and other damages caused by high energy and chemical inputs in non-organic are factored in - some of which the report's authors did not take into account - the research we've seen to date shows organic farming is more beneficial to society,"" said a spokesman for the UK's Soil Association.""Organic methods show that it is possible to have long-term sustainable food production and environmental conservation; supporting 50% higher abundance of wildlife than non-organic and higher standards of animal welfare, while improving soil health and supporting soils to capture up to 450kg more carbon per hectare.""The study has been published in the journal Nature Sustainability."
science	Secrets of the largest ape that ever lived	Human evolution hopesExtinction clues	"A fossilised tooth left behind by the largest ape that ever lived is shedding new light on the evolution of apes.Gigantopithecus blacki was thought to stand nearly three metres tall and tip the scales at 600kg.In an astonishing advance, scientists have obtained molecular evidence from a two-million-year-old fossil molar tooth found in a Chinese cave.The mystery ape is a distant relative of orangutans, sharing a common ancestor around 12 million years ago.""It would have been a distant cousin (of orangutans), in the sense that its closest living relatives are orangutans, compared to other living great apes such as gorillas or chimpanzees or us,"" said Dr Frido Welker, from the University of Copenhagen.The research, reported in Nature, is based on comparing the ancient protein sequence of the tooth of the extinct ape, believed to be a female, with apes alive today.Obtaining skeletal protein from a two-million-year-old fossil is rare if not unprecedented, raising hopes of being able to look even further back in time at other ancient ancestors, including humans, who lived in warmer regions.There is a much poorer chance of being able to find ancient DNA or proteins in tropical climates, where samples tend to degrade quicker.""This study suggests that ancient proteins might be a suitable molecule surviving across most of recent human evolution even for areas like Africa or Asia and we could thereby in the future study our own evolution as a species over a very long time span,"" Dr Welker told BBC News.Gigantopithecus blacki was first identified in 1935 based on a single tooth sample. The ape is thought to have lived in Southeast Asia from two million years ago to 300,000 years ago.Many teeth and four partial jawbones have been identified but the animal's relationship to other great ape species has been hard to decipher.The ape reached massive proportions, exceeding that of living gorillas, based on analysis of the few bones that have been found.It is thought to have gone extinct when the environment changed from forest to savannah.Follow Helen on Twitter."
science	Supernova 1987A: 'Blob' hides long-sought remnant from star blast		"Scientists believe they've finally tracked down the dead remnant from Supernova 1987A - one of their favourite star explosions.Astronomers knew the object must exist but had always struggled to identify its location because of a shroud of obscuring dust.Now, a UK-led team thinks the remnant's hiding place can be pinpointed from the way it's been heating up that dust.The researchers refer to the area of interest as ""the blob"".""It's so much hotter than its surroundings, the blob needs some explanation. It really stands out from its neighbouring dust clumps,"" Prof Haley Gomez from Cardiff University told BBC News.""We think it's being heated by the hot neutron star created in the supernova.""When telescopes first spotted the explosion in 1987, it caused huge excitement.Sited in the Large Magellanic Cloud, some 168,000 light-years from Earth - the blast was the nearest, brightest supernova seen in the night sky in 400 years.As such, it's become the test case for what we think we know about stars when their fuel runs out and they suffer a cataclysmic collapse.Three decades on, astronomers routinely observe Supernova 1987A and its constantly developing form.It is a thing of beauty: it has a series of bright rings that represent bands of gas and dust thrown out by the star in its dying phases and which have since been excited by the expanding shockwaves emitted in the end-moment explosion.One of these rings looks like a string of pearls, and it's at the centre of this celestial jewellery that the scientists reckon they've now located the star remnant.It should be a dense object composed entirely of neutron particles and measuring just a few tens of kilometres across. The thick cloud of dust in which it sits, however, is perhaps 30 times the size of our Solar System and this makes the neutron star impossible to see directly.""We see the recycled light, if you like. The hot neutron star heats the dust grains and as they absorb that energy - they shine at sub-millimetre wavelengths. That's what we detect,"" explained Prof Gomez.The team has been probing the area of interest using data from Europe's now defunct Herschel space telescope and the international Atacama Large Millimeter Array (Alma) facility in Chile.What Alma in particular reveals is that the blob also resides in a region deficient in carbon monoxide (CO) molecules. The CO is being destroyed, presumably in the same heating process that's making the dust shine.Unfortunately, it's difficult to be more descriptive about the neutron star because of its dust shroud, but the group expects this to change with time.In maybe 50 to 100 years, the dust should clear to reveal the object's true guise.A paper detailing the new findings is published in The Astrophysical Journal. Its lead author is Cardiff's Dr Phil Cigan.He told BBC News: ""The amazing thing about [Supernova 1987A] is that we are watching the changes in real time, seeing how it evolves over months and years. It's like watching the plot develop in the acts of a play.""By monitoring its progress, we can compare the reality to what different models predict, and we are eagerly anticipating seeing the direct radiation from the neutron star when the dust thins out.""Astronomers are interested in supernovas because they are integral to the evolution of the Universe.The explosions stir up the environment, nudging nearby gas clouds to gravitationally fall in on themselves and birth new stars. The dust ejected in supernovas also seeds the cosmos with the heavier elements that go into building rocky planets."
science	Changing environment influenced human evolution	The world turned upside downThe obsidian roadHuman origins	"Humans may have developed advanced social behaviours and trade 100,000 years earlier than previously thought.This is according to a series of papers published today in Science.The results come from an archaeological site in Kenya's rift valley. ""Over one million years of time"" is represented at the site, according to Rick Potts from the Smithsonian Institution, who was involved in the studies.There are also signs of developments in toolmaking technologies.Environmental change may have been a key influence in this evolution of early Homo sapiens in the region of the Olorgesailie dig site.Early humans were in the area for about 700,000 years, making large hand axes from nearby stone, explained Dr Potts.""[Technologically], things changed very slowly, if at all, over hundreds of thousands of years,"" he said.Then, roughly 500,000 years ago, something did change.A period of tectonic upheaval and erratic climate conditions swept across the region, and there is a 180,000 year interruption in the geological record due to erosion.It was not only the landscape that altered, but also the plant and animal life in the region - transforming the resources available to our early ancestors.When the record resumes, the way of life of these early humans has completely changed.""The speed of the transition is really remarkable,"" Dr Potts said. ""Sometime in that [gap] there was a switch, a very rapid period of evolution.""New tools appeared at this time - small, sharp blades and points made from obsidian, a dark volcanic glass.This technology marks the transition to what is known as the Middle Stone Age, explained Dr Eleanor Scerri from the University of Oxford.Rather than shaping a block of rock, into a hand axe, humans became interested in the sharp flakes that could be chipped off. These were mounted on spears and used as projectile weapons.Where 98% of the rock previously used by people in the Olorgesailie area had come from within a 5km radius, there were no sources of obsidian nearby.People were travelling from 25km to 95km across rugged terrain to obtain the material, and ""interacting with other groups of early humans over that time period"", according to Dr Potts.This makes the site the earliest known example of such long distance transport, and possibly of trade.There is additional evidence that the inhabitants, who would likely have lived in small groups of 20-25 people, also used pigments like ochre. It is unclear whether these were merely practical or had a ritual social application.Dr Marta Mirazon Lahr from the University of Cambridge said that being able to ""securely date"" the continuous occupation of the site using argon techniques on volcanic deposits ""makes Olorgesailie a key reference site for understanding human evolution in Africa during [this period]"".Dr Scerri, who was not involved in the studies, emphasised that they are valuable in implying that ""Middle Stone Age technology emerged at the same time in both eastern and northwestern Africa.""Prof Chris Stringer from the Natural History Museum agrees.""This makes me think that the Middle Stone Age probably already existed in various parts of Africa by 315,000 years ago, rather than originating in one place at that time and then spreading,"" he said.While the behaviours exhibited at the Kenya site are characteristic of Homo sapiens, there are as yet no fossils associated with this time period and location.The oldest known Homo sapiens fossils were discovered in Morocco, and are dated to between 300,000 and 350,000 years old.For more on this story, listen to Science in Action on the World Service on Thursday 20:30 GMT, or catch up on iPlayer."
science	Environment prize goes to Flint water activist	Corrosive supply	"The founder of a citizens' movement that helped expose the water crisis in Flint, Michigan, is one of the recipients of the prestigious Goldman Environmental Prize.Nearly 100,000 residents of Flint were left without safe tap water after lead began leaching into the supply.Mother of four LeeAnne Walters led a citizens' movement that tested the tap water to expose the health threat.Tests showed lead levels in her water were seven times the acceptable limit.In 2014, the water in Ms Walters' home turned brownish and she noticed rashes on her three-year-old twins. Her daughters' hair then fell out in clumps.Women who stopped SA nuclear deal win prizeWalters spent months reading technical documents about the Flint water system. She then teamed up with environmental engineer Dr Marc Edwards, from Virginia Tech, who helped her conduct extensive water testing in the city.She methodically sampled each zip code in Flint and set up a system to ensure the integrity of the tests, working over 100 hours per week for three weeks.They showed lead levels as high as 13,200 parts per billion in some parts of the city - more than twice the level classified as hazardous waste by the US Environmental Protection Agency (EPA).The contamination was traced to the city switching its water supply away from Detroit's system, which draws from Lake Huron, and beginning instead to draw water from the Flint River.Flint was in a financial state of emergency and this switch was meant to save the city millions of dollars.But the water from the Flint River was more corrosive than Lake Huron's water and the pipes began leaching lead, which is a powerful neurotoxin.The city has since switched back to using Detroit's water system. But Flint continues to wrestle with the aftermath of the crisis, and pipe replacement is ongoing.In their citation, the jurors praised Ms Walters' ""inquisitive, persistent, and logical mind"", adding: ""Her communal spirit and powerful moral compass proved equally critical to her ability to reach and organize Flint residents and experts alike.""Ms Walters is this year's recipient from North America, but the prize is also awarded to activists from several other global regions.They include France's Claire Nouvian who led a data-driven campaign against what she and many other activists regarded as the destructive practice of deep sea bottom trawling. Her actions helped secure French support for a ban on the practice.Another of this year's winners, Khanh Nguy Thi, worked with state agencies in Vietnam to reduce the country's reliance on coal for electricity generation."
science	Risk of water shortages for England warns Environment Agency		"England is facing water supply shortages by 2050 unless rapid action is taken to curb water use and wastage, the Environment Agency has warned.Its new report says enough water to meet the needs of 20 million people is lost through leakage every day.Population growth and the impact of climate change are expected to add to supply pressures.The agency wants people to have a personal water target and has urged them to use water more wisely at home.The study, the first major report on water resources in England, says that population growth and climate change are the biggest pressures on a system that is already struggling.In 2016, some 9,500 billion litres of freshwater were taken from rivers, lakes, reservoirs and underground sources, with 55% of this used by public water companies, and 27% going to the electricity supply industry.But in addition to the 3 billion litres a day that are wasted through leakage, there is a considerable price being paid in terms of the sustainability of these supplies.According to the Environment Agency, extraction of groundwater - the water beneath the earth's surface - is not at a sustainable level for 28% of groundwater bodies and up to 18% of surface waters.A year earlier in 2016, unsustainable extraction meant that at least 6% and possibly up to 15% of river water bodies did not achieve ""a good ecological status or potential"".The majority of chalk streams also failed to meet that standard, with over extraction of water being responsible in a quarter of the streams that were tested.""We need to change our attitudes to water use,"" said Emma Howard Boyd, the Environment Agency chair woman.""It is the most fundamental thing needed to ensure a healthy environment, but we are taking too much of it and have to work together to manage this precious resource.""Addressing the questions of how to reduce the amount of water that is being used, Michael Roberts, from Water UK, said water companies were tackling the question head-on.""It's actually everyone's issue,"" he told the BBC's Victoria Derbyshire programme.""In the home we have to do our bit and as companies we have to do our bit - but the good news is that domestic consumption has been coming down for the last decade, and in terms of leakage, we are leaking a third less than we did 30 years ago, but there is a heck of a lot more to do.""On average, people use 140 litres every day in England. The Environment Agency says it will work with government and industry to establish a personal consumption target and come up with cost-effective measures to meet it.The government has already suggested that an individual's water use be reduced, in its 25-year plan, published earlier this year.The water industry says that three quarters of water used in the home goes towards washing ourselves, our clothes and how we flush the toilet. Greater awareness could help cut that amount significantly.""We'd love to see a really ambitious target of per capita consumption per day,"" Nicci Russell from Waterwise, who campaign for water efficiency, told the BBC.""It's around about 140 litres per day and we'd like to see it at 100 or less, we think that's perfectly do-able over the next 20-25 years.""But Environment Minister George Eustice has told BBC Radio 5 live that the proposed Environment Agency household water guidelines are ""not a cap"" and that ""nobody need worry that we're shutting off the taps"".""It's more a target really to encourage individual households to think about their water, to encourage the use of, for instance, flushing systems on toilets that are more economical in the way they use water, and basically get the types of innovation that we need within households over a period of time, so that we are using water more carefully.""The big questions for the future, according to the Environment Agency, are the impacts of climate change and population growth.Rising temperatures will affect the timing and amount of rainfall that flows into rivers and replenishes groundwater supplies.Although average summer rainfall is not predicted to change, more rainfall is likely to occur in large downpours in the future, increasing the chances of droughts and floods happening at the same time.The report warns that reduced summer rain and increased evaporation might damage wetland areas.Increased areas of stagnant water during droughts coupled with increased temperatures could see the spread of mosquito-borne diseases such as dengue fever and West Nile virus.The population of England is predicted to increase to 58.5 million by 2026 - the report says that much of this increase is likely to take place in areas where water supplies are already stressed.If no action is taken to reduce use and increase supply of water, ""most areas will not meet demand by the 2050s"" if both emissions and population growth are high.Even low population growth and modest climate change ""suggest significant water supply deficits by the 2050s, particularly in the South East"".The National Infrastructure Commission has already suggested that moving water from north to south should be considered as part of future development.""Today's report reflects our own findings, that the country faces the real risk of drought and that we need to take urgent action now to address it - by reducing demand, as well as by increasing supply, said Sir John Armitt, who chairs the commission.""Our recommendations include the need for a new National Water Network, to help move supplies from areas with water surpluses to those in greatest need.""But there must be a concerted effort by industry to encourage consumers to use water more efficiently - and with a fifth of our mains water lost to leakages, they must also take steps to halve the amount lost this way by 2050.""Investment in nuclear power and renewable energy will likely lead to much lower rates of abstraction and consumption by 2050, the study says.However, if future energy scenarios involve carbon capture and storage (CCS), this would require much higher freshwater abstraction and consumption levels, as the technology needs extra water to function, and would also increase the amount of cooling water needed at conventional power plants to which CCS equipment is attached."
science	Electric car future may depend on deep sea mining	What is 'deep sea mining'?Why would anyone bother?So what are the risks?Could deep sea mining be made less damaging?Who decides if it goes ahead?	"The future of electric cars may depend on mining critically important metals on the ocean floor.That's the view of the engineer leading a major European investigation into new sources of key elements.Demand is soaring for the metal cobalt - an essential ingredient in batteries and abundant in rocks on the seabed.Laurens de Jonge, who's running the EU project, says the transition to electric cars means ""we need those resources"".He was speaking during a unique set of underwater experiments designed to assess the impact of extracting rocks from the ocean floor.In calm waters 15km off the coast of Malaga in southern Spain, a prototype mining machine was lowered to the seabed and 'driven' by remote control.Cameras attached to the Apollo II machine recorded its progress and, crucially, monitored how the aluminium tracks stirred up clouds of sand and silt as they advanced.Did deep sea mining start with CIA plot?An array of instruments was positioned nearby to measure how far these clouds were carried on the currents - the risk of seabed mining smothering marine life over a wide area is one of the biggest concerns.It's hard to visualise, but imagine opencast mining taking place at the bottom of the ocean, where huge remote-controlled machines would excavate rocks from the seabed and pump them up to the surface.The concept has been talked about for decades, but until now it's been thought too difficult to operate in the high-pressure, pitch-black conditions as much as 5km deep.Now the technology is advancing to the point where dozens of government and private ventures are weighing up the potential for mines on the ocean floor.The short answer: demand. The rocks of the seabed are far richer in valuable metals than those on land and there's a growing clamour to get at them.Billions of potato-sized rocks known as ""nodules"" litter the abyssal plains of the Pacific and other oceans and many are brimming with cobalt, suddenly highly sought after as the boom in the production of batteries gathers pace.At the moment, most of the world's cobalt is mined in the Democratic Republic of Congo where for years there've been allegations of child labour, environmental damage and widespread corruption.Expanding production there is not straightforward which is leading mining companies to weigh the potential advantages of cobalt on the seabed.Laurens de Jonge, who's in charge of the EU project, known as Blue Nodules, said: ""It's not difficult to access - you don't have to go deep into tropical forests or deep into mines.""It's readily available on the seafloor, it's almost like potato harvesting only 5km deep in the ocean.""And he says society faces a choice: there may in future be alternative ways of making batteries for electric cars - and some manufacturers are exploring them - but current technology requires cobalt.""If you want to make a fast change, you need cobalt quick and you need a lot of it - if you want to make a lot of batteries you need the resources to do that.""His view is backed by a group of leading scientists at London's Natural History Museum and other institutions.They recently calculated that meeting the UK's targets for electric cars by 2050 would require nearly twice the world's current output of cobalt.No one can be entirely sure, which makes the research off Spain highly relevant.It's widely accepted that whatever is in the path of the mining machines will be destroyed - there's no argument about that.But what's uncertain is how far the damage will reach, in particular the size of the plumes of silt and sand churned up and the distance they will travel, potentially endangering marine life far beyond the mining site.The chief scientist on board, Henko de Stigter of the Dutch marine research institute NIOZ, points out that life in the deep Pacific - where mining is likely to start first - has adapted to the usually ""crystal clear conditions"".So for any organisms feeding by filter, waters that are suddenly filled with stirred-up sediment would be threatening.""Many species are unknown or not described, and let alone do we know how they will respond to this activity - we can only estimate.""And Dr de Stigter warned of the danger of doing to the oceans what humanity has done to the land.""With every new human activity it's often difficult to foresee all the consequences of that in the long term.""What is new here is that we are entering an environment that is almost completely untouched.""Ralf Langeler thinks so. He's the engineer in charge of the Apollo II mining machine and he believes the design will minimise any impacts.Like Laurens de Jonge, he works for the Dutch marine engineering giant Royal IHC and he says his technology can help reduce the environmental effects.The machine is meant to cut a very shallow slice into the top 6-10cm of the seabed, lifting the nodules. Its tracks are made with lightweight aluminium to avoid sinking too far into the surface.Silt and sand stirred up by the extraction process should then be channelled into special vents at the rear of the machine and released in a narrow stream, to try to avoid the plume spreading too far.""We'll always change the environment, that's for sure,"" Ralf says, ""but that's the same with onshore mining and our purpose is to minimise the impact.""I ask him if deep sea mining is now a realistic prospect.""One day it's going to happen, especially with the rising demand for special metals - and they're there on the sea floor.""Mining in territorial waters can be approved by an individual government.That happened a decade ago when Papua New Guinea gave the go-ahead to a Canadian company, Nautilus Minerals, to mine gold and copper from hydrothermal vents in the Bismarck Sea.Since then the project has been repeatedly delayed as the company ran short of funds and the prime minister of PNG called for a 10-year moratorium on deep sea mining.A Nautilus Minerals representative has told me that the company is being restructured and that they remain hopeful of starting to mine.Meanwhile, nearly 30 other ventures are eyeing areas of ocean floor beyond national waters, and these are regulated by a UN body, the International Seabed Authority (ISA).It has issued licences for exploration and is due next year to publish the rules that would govern future mining.The EU's Blue Nodules project involves a host of different institutions and countries.The vessel used for the underwater research off Spain, the Sarmiento de Gamboa, is operated by CSIC, the Spanish National Research Council.Follow David on Twitter."
