label	title	h2	content
sport	Cardiff Met boss Christian Edwards has suspected heart attack		Cardiff Met manager and former Wales international Christian Edwards has been hospitalised with a suspected heart attack, the club have confirmed.Edwards is under observation but Cardiff Met report he is in a stable condition.The 43-year old played for the likes of Swansea City, Nottingham Forest and Bristol Rovers.Edwards has been associated with Cardiff Met since joining their teaching staff in 2010.He also serves as a senior lecturer in sports coaching science at the Cardiff School of Sport and Health Sciences.Find out how to get into football with our special guide.
sport	The Hundred: Eight 'marquee' signings confirmed for women's teams		"West Indies all-rounders Stafanie Taylor and Deandra Dottin are among eight new signings confirmed for the women's teams in The Hundred.Taylor joins Southern Brave for the 100-ball competition next season while Dottin moves to London Spirit.Australia's Rachael Haynes, Elyse Villani and Jess Jonassen join Oval Invincibles, Trent Rockets and Welsh Fire respectively.South Africa's Mignon du Preez will join Manchester Originals.They are joined by England pair Georgia Elwiss, who moves to Birmingham Phoenix and Alice Davidson-Richards who joins Northern Superchargers.The ""marquee"" signings bring the number of confirmed players in each of the eight teams to four. The teams have until 31 May to finalise their 15-strong squads before the five-week competition starts in July.The BBC will have live television coverage of 10 men's matches from The Hundred next summer and up to eight live matches from the women's tournament, including both finals.BBC Sport has launched #ChangeTheGame to showcase female athletes in a way they never have been before. Through more live women's sport available to watch across the BBC in 2019, complemented by our journalism, we are aiming to turn up the volume on women's sport and alter perceptions. Find out more here."
sport	BBC Sport live guide		Visit our live guide for direct links to all our live sporting coverage - including text commentaries - while BBC Sport app users can also set event reminders so they never miss a moment of their favourite sports.
sport	'It's about football' - Botswana's female coach Carolin Braun	Warmly welcomed	"As Botswana began their 2021 Africa Cup of Nations qualifying campaign earlier this month, there was a piece of history for the Zebras as they had a female assistant coach.Dr Carolin Braun, from Germany, moved to Botswana in February for two years to assist in football development, to educate coaches, identify talent and work with women's football, under the German Olympic Sports Confederation.But new Zebras coach Adel Amrouche has decided to also use her in the national team coaching set-up as his assistant coach, and she started with games against Zimbabwe and Algeria.Braun is highly-qualified, with a PhD in sports science and a Uefa A Coaching Licence, and she is pleased to have her new duty with the national team.""Of course for the world it's still something new, and at first probably everyone is looking and asking, 'is this really a woman', but for me it's the same, it's football and I love working with the women as well as working with the men,"" Dr Braun told BBC Sport.""It's one game and it's even better if we get rid of any kind of thinking that it's not for girls.""I don't know if any other national team has a female assistant coach, so it's a good sign and an important sign nowadays to show that it's not a problem at all.""With her help Botswana drew 0-0 away in neighbouring Zimbabwe and the lost narrowly 1-0 to African champions Algeria in Gaborone.Superstitious beliefs about women in football mean that some clubs in some African countries are reluctant to even have a female medic, with a mentality that a woman should not set foot on the pitch.But for Braun things have played out differently.""For the players it's fine, we're just working, it's about football, and as long you have knowledge they highly respect you,"" she insisted.""And I have probably what most coaches don't have, with a PhD in sports science.""Braun worked in The Gambia in women's football on a short-term project, and has been head of football at the University of Munich.Her lengthy CV also includes being coach for 11 to 14-year-old boys with the German Talent Promotion Programme, but Braun is always looking to gain new skills.""For me there's a lot to improve, I'm always willing to learn in coach education, and as an instructor I can learn things from participants - never stop learning, that's what I think,"" she explained."
sport	Women's Continental League Cup: Manchester United beat 11-1 Leicester City in group stage		Manchester United hammered part-time Championship side Leicester City 11-1 to all-but seal a place in the Women's Continental League Cup quarter-finals.United's victory was the second largest since the competition began in 2011, bettered only by Chelsea's 13-0 win over second-tier London Bees in 2014.England youth international forward Ella Toone scored five goals for the Red Devils, who led 6-1 at half-time.Also in Group C, holders Manchester City won 4-1 at top-tier side Everton.Those results left both Manchester clubs three points clear of third-placed Birmingham City, who host United next month but have a far inferior goal-difference to United's +15.Two teams from each of the four groups will progress to January's last eight.On Wednesday, Chelsea became the first side to seal their place in this term's knockout stage, as the Blues beat Tottenham 5-1 at Kingsmeadow in Group D.Reading boosted their hopes of joining them as they beat second-tier Crystal Palace 6-0 on Thursday to go second in Group D, but the Royals face Chelsea away in their final group game on 11 December.In Group B, Arsenal thrashed fellow-Women's Super League outfit Bristol City 7-0 to reclaim top spot and the Gunners will now reach the last eight barring a mathematical improbability.Meanwhile, in a battle of two Championship sides, Sheffield United were 4-0 winners at Durham.That saw the Blades leapfrog their rivals to go top of Group A, as Durham missed a chance to clinch their progression.In the same group, WSL strugglers Liverpool won 6-0 at part-time Blackburn Rovers, keeping the Reds' slim hopes of going through alive.But Vicky Jepson's side - who have suffered two defeats from their four games in the group so far - are three points behind the top two in fourth, ahead of December's final round of group games.BBC Sport has launched #ChangeTheGame to showcase female athletes in a way they never have been before. Through more live women's sport available to watch across the BBC in 2019, complemented by our journalism, we are aiming to turn up the volume on women's sport and alter perceptions. Find out more here.
sport	Women's Super League: Bristol City 0-5 Manchester City	Bristol City WomenMan City WomenFull TimeGoal!Goal!SubstitutionGoal!SubstitutionSubstitutionSubstitutionGoal!	"Media playback is not supported on this deviceManchester City put five goals past winless Bristol City to claim a sixth win from their opening seven Women's Super League games.Belgium's Tessa Wullaert brought down Janine Beckie's cross to slot in the opener in a quiet first half.England striker Ellen White calmly doubled the lead from Keira Walsh's through ball after the break.Pauline Bremer's double, either side of Caroline Weir's good strike, saw the visitors run away with it late on.The victory was Manchester City's fourth in a row in all competitions and lifted them to the WSL's summit at least briefly, prior to title rivals Arsenal and Chelsea's later kick-offs.The title-chasing visitors controlled the midfield possession and comfortably avoided a repeat of last season's dropped points against the Robins, after these two sides shared two draws in their WSL meetings last term.Bristol City were more threatening up front in the second half after the introduction of in-form forward Ebony Salmon at half-time, but her low strike was turned around the post by Lionesses goalkeeper Ellie Roebuck.Salmon, 18, forced another save from Roebuck in the closing stages, before Germany forward Bremer's clinical double and Scotland's Weir finish ensured the hosts' winless streak stretched to five games in all competitions.The visitors had earlier taken control when Wullaert scored for a third consecutive game in all competitions, before White netted for the fourth time in five matches for club and country.England and Manchester City striker Ellen White told BBC Sport:""It was another professional performance. We dominated possession and we're really pleased to get a clean sheet and to have scored five goals.""We had some chances in the first half and probably could have put the game to bed in the first half, but we carried on really professionally.""The game started to open up a little bit in the second half and we really dominated and then we were really clinical in our finishes in the last 25 minutes.""Bristol City boss Tanya Oxtoby told BBC Sport:""I thought we were excellent for the first 70, 75 minutes, especially considering the result on Thursday (losing 7-0 at Arsenal in the Continental League Cup). Our resilience and the way we stuck together to limit their spaces was excellent.""But yet again we've let ourselves down. Three games in a week really took its toll and they're sloppy and poor goals to give away.""When you're playing the calibre of teams that we've played three times this week, with their resources both financially and operationally, it's difficult.""The players gave it their all, I'm just probably just a little bit disappointed that they couldn't go all the way through to 90 minutes.""Match ends, Bristol City Women 0, Manchester City Women 5.Second Half ends, Bristol City Women 0, Manchester City Women 5.Attempt missed. Janine Beckie (Manchester City Women) right footed shot from the right side of the box is high and wide to the right. Assisted by Keira Walsh.Goal! Bristol City Women 0, Manchester City Women 5. Pauline Bremer (Manchester City Women) right footed shot from the centre of the box to the bottom left corner. Assisted by Jill Scott with a through ball.Corner, Manchester City Women. Conceded by Meaghan Sargeant.Goal! Bristol City Women 0, Manchester City Women 4. Caroline Weir (Manchester City Women) left footed shot from outside the box to the bottom left corner. Assisted by Keira Walsh.Substitution, Manchester City Women. Jessica Park replaces Lauren Hemp.Goal! Bristol City Women 0, Manchester City Women 3. Pauline Bremer (Manchester City Women) right footed shot from the centre of the box to the bottom left corner. Assisted by Georgia Stanway.Attempt missed. Yana Daniels (Bristol City Women) left footed shot from the left side of the box is too high.Attempt saved. Ebony Salmon (Bristol City Women) right footed shot from the right side of the box is saved in the top left corner. Assisted by Meaghan Sargeant.Offside, Manchester City Women. Janine Beckie tries a through ball, but Georgia Stanway is caught offside.Attempt missed. Georgia Stanway (Manchester City Women) right footed shot from the right side of the box is too high. Assisted by Jill Scott.Substitution, Manchester City Women. Pauline Bremer replaces Ellen White.Jill Scott (Manchester City Women) wins a free kick in the attacking half.Foul by Gemma Evans (Bristol City Women).Attempt blocked. Meaghan Sargeant (Bristol City Women) header from the centre of the box is blocked. Assisted by Carla Humphrey with a cross.Corner, Bristol City Women. Conceded by Caroline Weir.Substitution, Manchester City Women. Georgia Stanway replaces Tessa Wullaert.Corner, Manchester City Women. Conceded by Frankie Brown.Attempt missed. Yana Daniels (Bristol City Women) header from the centre of the box misses to the left. Assisted by Jasmine Matthews with a cross.Substitution, Bristol City Women. Gemma Evans replaces Flo Allen.Attempt missed. Meaghan Sargeant (Bristol City Women) header from the right side of the six yard box misses to the right. Assisted by Carla Humphrey following a set piece situation.Foul by Stephanie Houghton (Manchester City Women).Charlie Wellings (Bristol City Women) wins a free kick in the attacking half.Attempt missed. Ellen White (Manchester City Women) left footed shot from the centre of the box is high and wide to the left. Assisted by Demi Stokes with a cross.Goal! Bristol City Women 0, Manchester City Women 2. Ellen White (Manchester City Women) right footed shot from the centre of the box to the centre of the goal. Assisted by Keira Walsh.Attempt missed. Tessa Wullaert (Manchester City Women) left footed shot from outside the box is high and wide to the left. Assisted by Janine Beckie.Attempt missed. Ellen White (Manchester City Women) right footed shot from the centre of the box misses to the left. Assisted by Janine Beckie with a cross.Foul by Jill Scott (Manchester City Women).Flo Allen (Bristol City Women) wins a free kick in the defensive half.Foul by Ellen White (Manchester City Women).Meaghan Sargeant (Bristol City Women) wins a free kick in the defensive half.Corner, Manchester City Women. Conceded by Jasmine Matthews.Attempt blocked. Keira Walsh (Manchester City Women) right footed shot from the right side of the box is blocked. Assisted by Tessa Wullaert.Offside, Manchester City Women. Keira Walsh tries a through ball, but Ellen White is caught offside.Attempt blocked. Lauren Hemp (Manchester City Women) left footed shot from the centre of the box is blocked.Attempt missed. Tessa Wullaert (Manchester City Women) right footed shot from outside the box is high and wide to the right. Assisted by Keira Walsh.Attempt missed. Jasmine Matthews (Bristol City Women) header from very close range is high and wide to the left. Assisted by Carla Humphrey with a cross following a corner.Corner, Bristol City Women. Conceded by Ellie Roebuck.Attempt saved. Ebony Salmon (Bristol City Women) left footed shot from the left side of the box is saved in the bottom left corner. Assisted by Jasmine Matthews."
sport	North West 200 secures three-year extension with event's title sponsors		"The North West 200 will continue to have fonaCAB and Nicholl Oils as title sponsors over the next three years.The two Northern Ireland companies were the principal sponsors of this year's races, which was the 90th anniversary of the motorcycling event.""Their support is an indication of the platform the event can offer companies,"" said North West 200 Event Director Mervyn Whyte.The 2020 North West 200 will be held from 10-16 May.The sponsorship confirmation is a boost for the sport amid financial difficulties for the Ulster Grand Prix and the Cookstown 100 and confirmation that the Enniskillen 100 will not take place next season."
sport	Euro 2020 draw: England drawn against Croatia, Wales in group with Italy	Where and when do England play?Where and when will Wales play?What do Scotland and Northern Ireland need to do?The most difficult group ever?Would England be better finishing second?	"England have been drawn against Croatia and the Czech Republic at UEFA EURO 2020, with Wales alongside Italy, Switzerland and Turkey in Group A.Germany will face world champions France and reigning European champions Portugal in Group F.The winners of Scotland's play-off path, which includes Norway, Serbia and Israel, will join England in Group D.Gareth Southgate's World Cup semi-finalists will begin their campaign against Croatia at Wembley on 14 June.The tournament's opening game will see Italy host Turkey in Rome on 12 June.Scotland, Northern Ireland and the Republic of Ireland all feature in the play-offs next March, where 16 teams will compete to fill the final four places.The tournament, which will take place in 12 cities across Europe, will be hosted across the continent for the first time to mark the 60th anniversary of the competition.*Iceland, Romania, Bulgaria, Hungary / Georgia, North Macedonia, Kosovo, Belarus**Scotland, Israel, Norway, Serbia***Slovakia, Bosnia-Herzegovina, Northern Ireland, Republic of IrelandMedia playback is not supported on this deviceEngland, joint bookmakers' favourites along with France to win the tournament, will benefit from hosting all three of their group games at Wembley.Southgate's side already knew they would be placed in Group D, with the qualified countries of the 12 host cities purposefully placed in specific groups to ensure at least two home games.England's tournament begins against Croatia in a repeat of the 2018 World Cup semi-final, which was won by Zlatko Dalic's side.If England win their group, their last-16 tie would be in Dublin against the runner-ups in a hugely competitive looking Group F - which already includes Germany, France and Portugal - with a potential quarter-final in Rome.Should they finish second, it would be a trip to Copenhagen against the runner-ups from Group E, which features Spain, before a quarter-final in St Petersburg. There are other possibilities if they are one of the best third-place finishers.Reacting to the draw, England manager Southgate said: ""I'm never sure whether it's a good draw. We have played two of the teams before and for us to play at Wembley is something special. We are looking forward to the tournament.""We have to accept that expectations have changed from where we were. We are very critical of ourselves. We would rather be a team that are fancied than a team with no chance.""Media playback is not supported on this deviceWales, semi-finalists in 2016, land in Group A alongside 1968 winners Italy, who won all 10 of their qualification matches and conceded just four goals.They are joined by Switzerland, winners of their qualification group, and a Turkey side that earned a win and a draw against world champions France.Italy will play their three group games at Rome's Stadio Olimpico, with the other venue in the group Baku's Olympic Stadium.Guaranteed to face at least one trip to Azerbaijan or Russia prior to the draw, Wales boss Ryan Giggs will be pleased with his side's travel plans which sees them play twice in Baku before a final group match in the Italian capital.On his side's draw, Giggs said: ""Logistically looking at it, it's Baku, Baku, Rome, rather than having Rome in the middle - so for the fans it's much better. Switzerland are a good team, talented. Turkey were in a group with France and Iceland so have done well to come through that. And Italy have won every game so that will be tough.""I'll get around and watch the players as much as I can. You hope that come June you have a group of healthy players to choose from and if we have that, we're a match for anyone. We want to take our chance, just like in 2016.""Triumph in the Euro 2020 play-offs in March, and Steve Clarke's Scotland would end a 22-year wait for major tournament football.That wait would come to an end against the Czech Republic in Glasgow on 15 June, with a trip to face England at Wembley following on 19 June and a final group game at Hampden Park against Croatia four days later.But first, Clarke's side must find a way past Israel at home on 26 March.Succeed, and they will then face an away tie against the winner of Norway's play-off semi-final with Serbia five days later to battle for qualification.Meanwhile, Northern Ireland are away to Bosnia-Herzegovina in their play-off semi-final, with the winner at home to the Republic of Ireland or Slovakia in the Path B final.Saturday's draw means Spain, Sweden and Poland would await Northern Ireland or the Republic of Ireland in Group E should they qualify.However, with the play-off winners not being decided until 31 March, there remains a bit of a wait yet for the final groups to be confirmed.Media playback is not supported on this deviceWorld champions France, European champions Portugal and the previous World Cup winners Germany are all together with one play-off team in Group F.This is only the second major tournament where the world champions and the European champions will have met in the group stage - after Euro 1992, when the Netherlands beat Germany.Germany, who won the 2014 World Cup, will host their three group games in Munich, with the other matches in Budapest. If Hungary win their play-offs, they will be in the group, hosting two games.One big boost for the trio is that four of the tournament's six third-placed teams go into the last 16.""This is a group of death,"" said Germany boss Joachim Low.""The games in Munich will be football festivals. The expectations will be quite high. For our young team, this will be a huge challenge but also a big motivation. This is the reward for winning the qualifier group.""In a similar vein to the 2018 World Cup, England may well be better off finishing second in their group.The winners of England's Group D will face the runners-up in Group F - probably Germany, France or Portugal - in Dublin.But if England finish as runners-up, they would face the team who finish second in the group containing Spain, Poland, Sweden and possibly Northern Ireland or the Republic in Copenhagen.However, the quarter-finalists either way are likely to be difficult - possibly Spain in St Petersburg if they win their group, or the winners of Group F in Russia if they finish second.""If you can win and be top seeds then you have to take control of your destiny,"" England boss Gareth Southgate told BBC Sport. ""Let's hope we have the decision to make. We will take on whoever comes. Everyone will be thinking the same about playing us."""
sport	World sport: 10 photos we liked this week - 5-11 August		A selection of some of the most striking sports photographs taken around the world this week:All photographs are subject to copyright.Check out last week's photo gallery and see some of the best news pictures of the week.
sport	Women's Continental League Cup: Chelsea first through to knockout stage	Results	Chelsea became the first team through to the Women's Continental League Cup quarter-finals after beating Tottenham 5-1 at Kingsmeadow.Beth England scored two of Chelsea's five second-half goals to ensure Chelsea progressed and extended their unbeaten run in all competitions to 10 games this season.Elsewhere, there were also wins for fellow WSL sides Brighton and West Ham.Brighton's 5-0 win over London Bees moved them top of Group B.The Hammers' 3-1 win over Lewes moved them up to second in Group D behind Chelsea.In the only all-WSL fixture of the night, Drew Spence's early second-half goal set Chelsea up for a convincing win.The London derby defeat was Spurs' second in four days, having gone down 2-0 to Arsenal in front of a Women's Super League record crowd of 38,262 at Tottenham Hotspur Stadium on Sunday.There was nothing like that crowd at Kingsmeadow, a ground with a capacity of less than 4,900 - which itself attract a record attendance for a WSL game held at a non-Premier League stadium when 4,790 watched Chelsea overcome Manchester United on Sunday.In the all-Championship fixtures, Charlie Estcourt scored a late winner for Charlton Athletic against London City Lionesses, while the second tier's bottom side Coventry United held division leaders Aston Villa in a 2-2 draw before going on to earn an extra point with a penalty shootout win.Group AGroup BGroup DBBC Sport has launched #ChangeTheGame to showcase female athletes in a way they never have been before. Through more live women's sport available to watch across the BBC in 2019, complemented by our journalism, we are aiming to turn up the volume on women's sport and alter perceptions. Find out more here.
sport	Robbie Savage makes Stockport Town debut after eight years out of football		"Eight years after retiring, Robbie Savage made his footballing comeback with non-league club Stockport Town on Monday.The former Wales international announced on Sunday that he would be putting his boots back on to play for the Greater Manchester side in the 10th tier of English football.The 45-year-old came off the bench to play the last 10 minutes of a 3-2 home win against Oswestry Town, who are top of the North West Counties Football League First Division South.The prospect of Savage making his playing return attracted a crowd of 225 - Stockport Town's highest league attendance in the NWCFL.The ex-Leicester and Blackburn midfielder is involved with the club's new owner Pro Football Academy, which helps young players to get back into the game after being released by clubs.Savage was released by Manchester United aged 19 but then signed for Crewe and went on to make 623 professional appearances and win 39 Wales caps between 1994 and 2011.Town chairman Rob York told BBC Sport that Savage played in defensive midfield and came on to ""great applause"", before helping his side see out the game.""Savage managed to get a few telling touches to break up the midfield and used his experience to clear the Stockport lines on a couple of occasions,"" said York.""Following the game and the warm down, Savage took time to chat to and have photos taken with the many fans waiting for the opportunity to meet with him.""For a player with 89 Premier League yellow cards, all that was missing from his return was a booking."
sport	Irish Football Association misses out on £1m Sport NI grant	Cashing in	"The Irish FA's failure to apply for the correct Sport NI grant has resulted in the governing body missing out on up to £1m in funding.The Sunday Life reports the IFA applied for a Sporting Winners grant, but they are aimed at the Olympic, Paralympic and Commonwealth Games.It was turned down but if the IFA had applied for a Sporting Clubs grant, funding would have been available.Ulster Rugby, Ulster GAA and Cricket Ireland made successful applications.Sport NI invited sporting bodies to submit applications for its two programmes, which run for the 2017-2021 term.""The IFA had the potential to make submissions to both programmes - the IFA did not make a submission to the Sporting Clubs Programme,"" a Sport NI spokesperson told the Sunday Life.""If they had applied to the the Sporting Clubs programme and been successful it's likely they would have received around £1m.""Ulster Rugby received £547, 964 from the Sporting Clubs programme while the GAA's Ulster Council (£882,794), Ulster Camogie Council (£252,136) and Cricket Ireland (£373,995) also benefitted from the scheme.""The Irish Football Association attended pre-application workshops that focused on Sporting Winners and Sporting Clubs programmes (2017-2021) which were run by Sport NI,"" the IFA told the Sunday Life.""The association applied in all good faith - as did Ulster Rugby, Ulster GAA and Cricket Ireland - to Sporting Winners as this was the successor programme to two previous four-year cycles where it had received Sport NI funding for its elite performance programme.""The association applied to the programme which it felt was appropriate for its needs at the time."""
sport	Jamie Murray column: Good week at Davis Cup, ideas to improve next edition & eating vegan	'Pique would be silly not to talk to the players''I've tried eating vegan and would consider becoming fully vegan after tennis'	In his final BBC Sport column at the Davis Cup in Madrid, Jamie Murray discusses Great Britain's semi-final exit against a Spain side inspired by Rafael Nadal, the lessons that need to be learned from the inaugural finals and trying veganism.Overall the Great Britain team had a very good week at the Davis Cup finals, reaching the semi-finals and with all of us enjoying being part of the new-look tournament.Although the manner of the semi-final defeat by Spain is going to hurt Neal Skupski and me for a little while, it was a great match against Rafael Nadal and Feliciano Lopez in the deciding doubles.It was exciting and the crowd were right into it - that's what the Davis Cup is for me.It is just a shame Rafa and Feli were so inspired!I couldn't touch Rafa's serve; everything was 195kph on the lines.On one of the set points we had, I had a volley I could have maybe done a bit better with but it was a good return close to the net, it wasn't easy to deal with it.Then Rafa had that amazing lob from full stretch forwards on another, which is pretty tough to do.It is unfortunate, but you've got to give Rafa and Feli massive credit.The match helped show again what a great sport doubles is, that it is so fun and exciting.In this case, it was a contrast of styles, with singles players going against specialist doubles players with different skill sets.It was a good platform for doubles to show itself in its best light.To see Rafa fighting so hard for his country in the decisive doubles rubber was cool. Obviously those top singles players aren't playing every week - but when they do, it is exciting and it elevates our discipline.For the players, the tournament was a positive experience. I particularly enjoyed seeing all the players and fans from 18 different nations being in the same place and wearing their national colours - and I thought organisers Kosmos did a good job from our perspective.With this new 'World Cup of tennis' event being such a radical change from the old home-and-away format, there were always likely to be some issues and there are obviously a couple of major things that need to be addressed going ahead.One is the scheduling because some matches weren't finishing until the early morning, including one at 4:04am between the United States and Italy.A solution could be to have a second venue in Madrid, somewhere that's got two or three courts like the Caja Magica.That would mean matches could be split across both venues and played in one day-to-evening session, instead of a day session followed by a night session like this year.If they had six courts, the three at the Caja Magica and three somewhere else, then they can have one tie on each court and start at midday or early afternoon.That would see play go through to the evening or until about 10pm and stop the late finishes we have seen this week.The second issue is getting the stadiums fuller for all of the matches, because only the Spain matches were sold out.We were fortunate we had a lot of British fans who travelled to the event and made it a good atmosphere for all the matches we played. It wasn't like that for all the other matches.I do think the organisers missed an opportunity there by not giving the unsold tickets to schoolchildren and getting them in to watch the matches.That would have been a good idea and would have exposed young kids - the future of the sport as potential players and fans - to tennis.Once the tournament finishes, I would hope that Kosmos president Gerard Pique and the International Tennis Federation speak to the players to get our views on the week. I think it would be silly not to.I'm sure they are already aware of the good and the bad things from this week and they need to address the things that didn't work.With them investing so much money into the event, they will want it perfect.I think there were positives this week and they will want to build on them to make next year even better.When we were playing in Basel last month, I posted a picture of a few of the British guys - me, Neal Skupski, Dan Evans, his coach Mark Hilton and our Davis Cup captain Leon Smith - with a caption 'Back the (vegan) Brits'.Evo is vegan and Hilts is doing it, so we were all eating vegan that week, going to a Thai restaurant every night for vegan food.I've tried veganism before. I'm not fully vegan but I think as a base diet, the staple of your diet, it is really good.But I find it too hard to maintain when I'm travelling and also it is about making sure you get enough content to eat. If I'm at home, I can control it but sometimes when I'm travelling it is out of your control, in terms of what food they provide at tournaments.I did it for a couple of weeks after the French Open and I lost about two and a half to three kilos.That tells you I probably needed to lose it, or I could afford to lose it, but I wasn't eating as much as I needed to - that's why I was losing the weight because I wasn't getting the calories in.It's tough to say if that weight loss affected my training levels or performance, positively or negatively. I couldn't honestly say if it was beneficial or not, I don't know.I think if I was eating enough food, then going vegan full-time would be fine, but at the time I was training a lot and not getting enough calories.That was because I was getting food delivered each day, which had a certain amount of calories that I wasn't used to and I wasn't topping up loads.I like the ethics of veganism and for me the biggest thing was for my own health.Post-career, I would maybe think about becoming fully vegan. You have less appetite because you are not working out as much and need to be more aware and careful - as you need to keep the weight off otherwise you would balloon!Jamie Murray was talking to BBC Sport's Jonathan Jurejko in Madrid.
sport	Super League: Five-second shot clock reduction to make game even faster in 2020		"Rugby league may become an even faster game in 2020 following the successful introduction of the shot clock.In 2019, the shot clock ruling gave 35 seconds to restart the match from a scrum and 30 seconds from a drop-out.Super League say it helped cut the average time of games by over five minutes - from 95 minutes 59 seconds in 2018, to 90 minutes 47 seconds in 2019.Next season, there will be a further five-second reduction - 30 seconds for a scrum, and 25 seconds for a drop-out.The new shot clock restrictions will also operate in the Championship and the Challenge Cup, but referees will continue to manage time-keeping in League One.Super League executive chairman Robert Elstone said: ""The facts tell us the introduction of the shot clock was the right thing to do.""It has made a significant, positive impact. Fans tell us repeatedly that pace of play sets our sport apart and is a major factor in their enjoyment of the game.""Backed up by evidence from the NRL (in Australia) and, after watching our players watch the shot clock in action in 2019, it confirmed to us there was the scope to shorten times further.""The shot clock was one of several new measures brought in for the 2019 season, along with a reduction in the number of interchanges for each team from 10 to 8 and the introduction of golden-point extra-time.The 2020 Super League season begins on 30 January."
sport	Caster Semenya: Double Olympic champion 'never felt supported' by women in sport		"Double Olympic champion Caster Semenya says she has ""never really felt very supported"" by other women in sport.South Africa's three-time world 800m champion will not defend her title in Doha in September after a setback in her challenge to the restriction of testosterone levels in female runners.""I'm targeted because I'm undefeated,"" the 28-year-old said.""Since I have been in sport, I have never really felt very supported, I've never felt recognised mostly by women.""Talking as the headline speaker at a women's conference in Johannesburg, Semenya added: ""I think it comes more into the international stage when you see your own rivals come with this, what can I call it, these rude responses in terms of me competing against them.""Semenya is challenging the International Association of Athletics Federations' new rules that she and other athletes with differences of sexual development (DSD) must either take testosterone-reducing medication in order to compete in track events from 400m to the mile, or change to another distance.Potentially chasing a third successive Olympic gold should she compete in Tokyo next summer, Semenya had been able to race while awaiting the decision of a Swiss court, but a ruling allowing her to take part has since been overturned.She has twice appealed against IAAF rules preventing her from running without medication.On a perceived lack of support from her fellow athletes, Semenya added: ""I'm the best at what I do. When you are the best in the world people get obsessed with what you are doing.""Probably I'm a problem because I'm an over-achiever so we must get rid of you.""Whoever is going to stop me from running is going to have to drag me out of the track. There's not much that I can say about the case. What I can tell you is that I am on top of my game."""
